url,type,conflicting_url,is_valid_url,domain,tld,domain_owner,e_count,rank
http://fb.com.accounts.login.userid.343441.fbsbk.com/,phishing,0,1,fb.com.accounts.login.userid.343441.fbsbk.com,com,WHOIS Lookup Failed,1,2
uk.ask.com/wiki/Lou_Holtz,benign,0,1,uk.ask.com,com,Ask.com,0,1
adsoftheworld.com/profile/profile_country/Egypt?page=4,benign,0,1,adsoftheworld.com,com,REDACTED FOR PRIVACY,1,1
lifeskate.com/skate/2009/01/jessica-dub%C3%A9-and-bryce-davison-win-pairs-event-at-2009-canadian-figure-skating-championships.html,benign,0,1,lifeskate.com,com,Identity Protection Service,2,1
flixster.com/actor/tyrone-benskin,benign,0,1,flixster.com,com,Unknown Owner,1,1
basil-poledouris.thelyricarchive.com/lonesome-dove/,benign,0,1,basil-poledouris.thelyricarchive.com,com,Private Person,3,1
monettecn.multiply.com/contacts,benign,0,1,monettecn.multiply.com,com,"Whois Privacy Protection Service, Inc.",2,1
collegehockeynews.com/news/2010/03/13_quinnipiac.php,benign,0,1,collegehockeynews.com,com,WHOIS Lookup Failed,4,1
summitconnects.com/In_the_News/ARCHIVE/2005_06.htm,benign,0,1,summitconnects.com,com,Unknown Owner,1,1
http://yourlust.com/videos/frantic-european-blondie-rocks-the-show-with-masturbation-solo.html,benign,0,1,yourlust.com,com,WHOIS Lookup Failed,0,1
dailymotion.com/video/x3ytl9_wcw-superbrawl-1998-part-1_sport,benign,0,1,dailymotion.com,com,DAILYMOTION,0,1
imdb.com/name/nm0056924/,benign,0,1,imdb.com,com,WHOIS Lookup Failed,0,1
wn.com/De_La_Rue,benign,0,1,wn.com,com,World News Pte Ltd,0,1
ehow.com/list_7588256_solar-panel-manufacturing-companies.html,benign,0,1,ehow.com,com,"Whois Privacy Protection Service, Inc.",1,1
http://www.smos.cn/Case.asp?id=14,defacement,0,1,www.smos.cn,cn,成都思默思科技有限责任公司,0,3
prnewswire.com/news-releases/reportlinker-adds-the-top-10-confectionery-companies-84485407.html,benign,0,1,prnewswire.com,com,Not Disclosed,2,1
sanfranciscobay.sierraclub.org/,benign,0,1,sanfranciscobay.sierraclub.org,org,"Domains By Proxy, LLC",1,1
http://www.nissad.com/nissad-contact.html,defacement,0,1,www.nissad.com,com,Unknown Owner,0,3
myspace.com/amyryan07,benign,0,1,myspace.com,com,WHOIS Lookup Failed,1,1
http://www.whitminsterinn.co.uk/specialevents/calendar-day/03/01/2013,defacement,0,1,www.whitminsterinn.co.uk,co.uk,Unknown Owner,1,3
placesforafrica.com/exdeo/directions.php,benign,0,1,placesforafrica.com,com,Unknown Owner,1,1
hmckc.maestroweb.com/,benign,0,1,hmckc.maestroweb.com,com,Unknown Owner,2,1
titaniumcorporate.co.za,phishing,0,1,titaniumcorporate.co.za,co.za,Unknown Owner,1,2
poemhunter.com/poem/the-ten-lepers/,benign,0,1,poemhunter.com,com,Privacy service provided by Withheld for Privacy ehf,2,1
fanpop.com/spots/jun-matsumoto/images,benign,0,1,fanpop.com,com,Unknown Owner,0,1
facecouncil.org/,benign,0,1,facecouncil.org,org,REDACTED FOR PRIVACY,1,1
factmonster.com/ce6/people/A0809182.html,benign,0,1,factmonster.com,com,Sandbox Networks Inc.,1,1
mylife.com/c-2123302385,benign,0,1,mylife.com,com,Unknown Owner,1,1
barnesandnoble.com/w/hero-living-rudy-reyes/1100173214,benign,0,1,barnesandnoble.com,com,"Nook Digital, LLC",2,1
facebook.com/pages/Sergio-Vitanza-Belgrave/179652016207,benign,0,1,facebook.com,com,WHOIS Lookup Failed,1,1
jigsaw.com/scid5327852/peter_m_blaikie.xhtml,benign,0,1,jigsaw.com,com,WHOIS Lookup Failed,0,1
http://rt.com/in-vision/oles-buzina-last-respects/assassinated-oles-journalist-buzina/,benign,0,1,rt.com,com,WHOIS Lookup Failed,0,1
http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/6-services,malware,0,1,grasslandhotel.com.vn,com.vn,Unknown Owner,1,4
http://torcache.net/torrent/2463A34D382BCD98F471FB5A7F028D2B49EBE011.torrent?title=[kickass.to]vmware.workstation.9.0.2.build.1031769.final.serial,benign,0,1,torcache.net,net,WHOIS Lookup Failed,2,1
ihavenet.com/nfl-2008-new-york-giants-aim-to-repeat-as-NFL-champions.html,benign,0,1,ihavenet.com,com,WHOIS Lookup Failed,2,1
ca.linkedin.com/pub/daniel-belanger/15/b37/b62,benign,0,1,ca.linkedin.com,com,WHOIS Lookup Failed,1,1
2merkato.com/20110920355/afdb-to-co-finance-ethiopian-power-line-to-kenya,benign,0,1,2merkato.com,com,WHOIS Lookup Failed,1,1
http://totallifechurchjax.com/index.php?option=com_content&view=article&id=182:may-29-teamwork-episode-07&catid=66:teamwork,defacement,0,1,totallifechurchjax.com,com,WHOIS Lookup Failed,1,3
jdcarr.com/forsale.htm,benign,0,1,jdcarr.com,com,Privacy service provided by Withheld for Privacy ehf,0,1
lyrics.com/cant-hold-us-down-lyrics-christina-aguilera.html,benign,0,1,lyrics.com,com,Unknown Owner,0,1
croonet.com/start/G_NDg4MDQwMQ%3D%3D/,benign,0,1,croonet.com,com,WHOIS Lookup Failed,1,1
http://www.dolcevino.it/index.php?option=com_contact&view=contact&id=3&Itemid=111,defacement,0,1,www.dolcevino.it,it,Unknown Owner,1,3
http://9779.info/%E4%BA%94%E8%B0%B7%E6%9D%82%E7%B2%AE%E4%BA%BA%E7%89%A9%E7%B2%98%E8%B4%B4%E7%94%BB/,malware,0,1,9779.info,info,WHOIS Lookup Failed,0,4
soloautotuning.com/nissan-juke/,benign,0,1,soloautotuning.com,com,WHOIS Lookup Failed,0,1
http://danielfabri.com.ar/mapa-del-sitio/index.html,defacement,0,1,danielfabri.com.ar,com.ar,FABRI DANIEL PABLO,1,3
totalwrestlinguk.co.uk/wcw-ppv.php,benign,0,1,totalwrestlinguk.co.uk,co.uk,WHOIS Lookup Failed,1,1
armchairgm.wikia.com/1957_NCAA_Men%27s_Division_I_Basketball_Tournament,benign,0,1,armchairgm.wikia.com,com,Unknown Owner,0,1
facebook.com/TheLateLateShowwithCraigFerguson?filter=3,benign,0,1,facebook.com,com,WHOIS Lookup Failed,1,1
baseball-almanac.com/teamstats/roster.php?y=1985&t=MON,benign,0,1,baseball-almanac.com,com,Unknown Owner,1,1
alibris.com/search/books/author/Pratt%2C%20Fletcher,benign,0,1,alibris.com,com,WHOIS Lookup Failed,0,1
smartshoppingmontreal.com/store.php?s=146,benign,0,1,smartshoppingmontreal.com,com,Unknown Owner,1,1
http://elitedaily.com/entertainment/film/uncle-wears-princess-dress-movie-niece/976238/,benign,0,1,elitedaily.com,com,Identity Protection Service,2,1
dipity.com/timeline/NTSB-FedEx-Crash/,benign,0,1,dipity.com,com,Unknown Owner,0,1
facebook.com/pages/London-Ice-Dawgs-Youth-Hockey-Club/221260881220211,benign,0,1,facebook.com,com,WHOIS Lookup Failed,1,1
http://bjgdhm.com/cn/product.asp?id_code=0007,defacement,0,1,bjgdhm.com,com,WHOIS Lookup Failed,0,3
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=18648,benign,0,1,legendsofhockey.net,net,WHOIS Lookup Failed,4,1
kalamu.com/bol/2008/04/14/kevin-mahogany-%e2%80%9cjust-my-imagination%e2%80%9d/,benign,0,1,kalamu.com,com,WHOIS Lookup Failed,0,1
baltimorebeatdown.com/2010/4/20/1433515/baltimore-ravens-2010-schedule,benign,0,1,baltimorebeatdown.com,com,WHOIS Lookup Failed,2,1
mylife.com/roygiff,benign,0,1,mylife.com,com,Unknown Owner,1,1
linkedin.com/pub/dir/chris/benoit,benign,0,1,linkedin.com,com,WHOIS Lookup Failed,1,1
http://www.suiteorchestra.it/index.php?option=com_content&view=article&id=91:i-flauti&catid=38:rokstories&lang=it&Itemid=,defacement,0,1,www.suiteorchestra.it,it,WHOIS Lookup Failed,2,3
http://rendeck.com/index.php/en/services/consultancy/joint-technology-selection,defacement,0,1,rendeck.com,com,Oluwasanmi OLAJIDE,2,3
youtube.com/watch?v=AEXM7LxEwig,benign,0,1,youtube.com,com,WHOIS Lookup Failed,1,1
sydsarthaus.com,phishing,0,1,sydsarthaus.com,com,Redacted for privacy,0,2
http://icomtec.com.my/westpac.au/login.westpac.au/update.billing/information/westpac.au/index.html,phishing,0,1,icomtec.com.my,com.my,Unknown Owner,1,2
afugowe.com,phishing,0,1,afugowe.com,com,WHOIS Lookup Failed,1,2
allposters.co.uk/-st/Tessier-Posters_c82413_.htm,benign,0,1,allposters.co.uk,co.uk,WHOIS Lookup Failed,1,1
montrealselectlimo.com/,benign,0,1,montrealselectlimo.com,com,WHOIS Lookup Failed,3,1
wiley.com/bw/editors.asp?ref=1098-1616,benign,0,1,wiley.com,com,WHOIS Lookup Failed,1,1
theposselist.com/agencies/indiana/indianapolis/,benign,0,1,theposselist.com,com,WHOIS Lookup Failed,2,1
http://www.qrscelltech.com/de/component/content/article/44-qrs-fuer-leistungsorientierte-menschen?tmpl=component&print=1&page=,defacement,0,1,www.qrscelltech.com,com,WHOIS Lookup Failed,2,3
montrealgazette.com/sports/Horror+Hartford+silver+lining/5723049/story.html,benign,0,1,montrealgazette.com,com,Postmedia Network Inc.,3,1
katu.com/traffic/live,benign,0,1,katu.com,com,Unknown Owner,0,1
http://torcache.net/torrent/C17420F0CEB6D995732BAE67BD73B51B505005EA.torrent?title=[kickass.to]counter.strike.source,benign,0,1,torcache.net,net,WHOIS Lookup Failed,2,1
hollow-art.com/base/jessalyn-gilsig-heroes,benign,0,1,hollow-art.com,com,Unknown Owner,0,1
theglobeandmail.com/life/health/leslie-roberts-works-out-hard-to-overcome-a-poor-family-health-history/article1558802/,benign,0,1,theglobeandmail.com,com,WHOIS Lookup Failed,2,1
burbed.com/,benign,0,1,burbed.com,com,Proxy Protection LLC,1,1
http://www.identcode.cz/cs/laserove-snimace-stacionarni.php,defacement,0,1,www.identcode.cz,cz,Unknown Owner,2,3
mylife.com/c-1956134312,benign,0,1,mylife.com,com,Unknown Owner,1,1
ca.linkedin.com/pub/dir/Angela/+/ca-4880-Vancouver%2C-Canada-Area,benign,0,1,ca.linkedin.com,com,WHOIS Lookup Failed,1,1
mylife.com/damonhenrysr,benign,0,1,mylife.com,com,Unknown Owner,1,1
rottentomatoes.com/m/the_swimming_pool/,benign,0,1,rottentomatoes.com,com,"Fandango Media, LLC",2,1
aceshowbiz.com/celebrity/dianne_wiest/,benign,0,1,aceshowbiz.com,com,Privacy service provided by Withheld for Privacy ehf,1,1
https://medium.com/human-parts/the-laziest-coming-out-story-you-ve-ever-heard-a9f877acdd14?source=has-recommended,benign,0,1,medium.com,com,Unknown Owner,1,1
elyrics.net/read/p/prince-lyrics/why-you-wanna-treat-me-so-bad-lyrics.html,benign,0,1,elyrics.net,net,Unknown Owner,2,1
http://9779.info/%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB%20%E5%9C%BA%E6%99%AF%E5%9B%BE/,malware,0,1,9779.info,info,WHOIS Lookup Failed,0,4
checksure.biz/directors-da-121.htm,benign,0,1,checksure.biz,biz,Unknown Owner,2,1
people.famouswhy.com/ramzi_yousef/,benign,0,1,people.famouswhy.com,com,REDACTED FOR PRIVACY,2,1
wn.com/Raymond,benign,0,1,wn.com,com,World News Pte Ltd,0,1
trtsport.cz,malware,0,1,trtsport.cz,cz,WHOIS Lookup Failed,0,4
youtube.com/watch?v=aYRauv5oeXQ,benign,0,1,youtube.com,com,WHOIS Lookup Failed,1,1
armchairgm.wikia.com/San_Diego_Chargers,benign,0,1,armchairgm.wikia.com,com,Unknown Owner,0,1
imartial.com/,benign,0,1,imartial.com,com,WHOIS Lookup Failed,0,1
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware,0,1,style.org.hc360.com,com,WHOIS Lookup Failed,1,4
ammmmazonm.temp.swtest.ru,phishing,0,1,ammmmazonm.temp.swtest.ru,ru,SpaceWeb LLC,2,2
theglobeandmail.com/report-on-business/careers/susan-pinker/why-we-cant-really-assess-our-own-skills-and-performance/article1896412/,benign,0,1,theglobeandmail.com,com,WHOIS Lookup Failed,2,1
doom.ocremix.org/,benign,0,1,doom.ocremix.org,org,Iterations Productions,1,1
yidio.com/celebrity/ted+lange,benign,0,1,yidio.com,com,Yidio LLC,0,1
mondotimes.com/1/world/ca/63/3144/27447,benign,0,1,mondotimes.com,com,Mondo Code LLC,1,1
montrealgazette.com/health/Cancer+fight+hits+home+Alouettes+Marc+Olivier+Brouillette/5589710/story.html,benign,0,1,montrealgazette.com,com,Postmedia Network Inc.,3,1
wanderingcommuter.blogspot.com/2009/10/are-philippine-gay-indie-films-really.html,benign,0,1,wanderingcommuter.blogspot.com,com,WHOIS Lookup Failed,2,1
http://www.cannonvaleautopro.com.au/tools.html,defacement,0,1,www.cannonvaleautopro.com.au,com.au,WHOIS Lookup Failed,1,3
http://qz.com/371908/the-greeks-money-already-stuffed-under-mattresses-may-learn-their-fate-this-weekend/,benign,0,1,qz.com,com,WHOIS Lookup Failed,0,1
baseball-almanac.com/yearly/yr1887a.shtml,benign,0,1,baseball-almanac.com,com,Unknown Owner,1,1
worthpoint.com/worthopedia/1881-rogers-silver-plate-tea-pot-sugar-bowl,benign,0,1,worthpoint.com,com,Unknown Owner,0,1
daylife.com/topic/Gabriel_Aubry,benign,0,1,daylife.com,com,WHOIS Lookup Failed,1,1
chnm.gmu.edu/dimenovels/romance_series.html,benign,0,1,chnm.gmu.edu,edu,Unknown Owner,1,1
mafiaslugger.blogspot.com/,benign,0,1,mafiaslugger.blogspot.com,com,WHOIS Lookup Failed,1,1
forecaster.thehockeynews.com/hockeynews/hockey/player.cgi?990,benign,0,1,forecaster.thehockeynews.com,com,WHOIS Lookup Failed,5,1
amazon.com/Lonely-Planet-British-Columbia-Fanselow/dp/1864502207,benign,0,1,amazon.com,com,WHOIS Lookup Failed,0,1
flightsimhangar.com/fsblog/?p=1061,benign,0,1,flightsimhangar.com,com,WHOIS Lookup Failed,0,1
comtedegrasse.org/history.html,benign,0,1,comtedegrasse.org,org,WHOIS Lookup Failed,3,1
section303.com/jp-dumont-bought-out-by-the-nashville-predators-11886,benign,0,1,section303.com,com,WHOIS Lookup Failed,1,1
zimbio.com/Marshon+Brooks,benign,0,1,zimbio.com,com,WHOIS Lookup Failed,0,1
linkedin.com/pub/dir/donald/harvey,benign,0,1,linkedin.com,com,WHOIS Lookup Failed,1,1
scnow.com/sports/2011/mar/18/patriots-reflect-1986-naia-national-championship-ar-1598780/,benign,0,1,scnow.com,com,Unknown Owner,0,1
http://www.naylorantiques.com/d0y_qx_6_l_6hqo_ewkbketxbu1u7oy10gmkyfrgwnm8llrdhlxcps_ale1_d9b6mij__8tja_b1t__hke2i6dv4xmv0f1fr24/i5_mlqfp_znd5_khgrrgbwjyv__q6gz1yve5hq7agfj3o_pt8awujg9vuy1__d7hqr8yt42n__luu_hep_1et_dlku4_0f1_5_o/QDCHOZ0LZW.php,phishing,0,1,www.naylorantiques.com,com,Unknown Owner,1,2
http://diddydeshi.com/latest-news/2-latest-news/261-speech-given-at-october-main-grading.html,defacement,0,1,diddydeshi.com,com,WHOIS Lookup Failed,1,3
songlyrics.com/doobie-brothers/sweet-maxine-lyrics/,benign,0,1,songlyrics.com,com,"Domain Protection Services, Inc.",0,1
http://babal.net/downloads_details/497/%D9%83%D8%A7%D8%B8%D9%85-%D8%A7%D9%84%D8%B3%D8%A7%D9%87%D8%B1---%D8%A7%D9%86%D8%AA-%D8%A7%D9%84%D8%AE%D8%A7%D8%B3%D8%B1,benign,0,1,babal.net,net,Unknown Owner,1,1
http://zozo.jp/shop/americanragcie/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2,benign,0,1,zozo.jp,jp,Unknown Owner,0,1
http://pastehtml.com/view/b2i243gkw.html,phishing,0,1,pastehtml.com,com,Unknown Owner,1,2
http://img14.360buyimg.com/n12/g12/M00/07/06/rBEQYVGV9NMIAAAAAAC3mn17ud8AABZ_wDjtTAAALey000.jpg%21q70.jpg,malware,0,1,img14.360buyimg.com,com,WHOIS Lookup Failed,0,4
crisiscampmontreal.wordpress.com/,benign,0,1,crisiscampmontreal.wordpress.com,com,WHOIS Lookup Failed,2,1
http://9779.info/%E6%89%8B%E5%B7%A5%E6%B2%BE%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware,0,1,9779.info,info,WHOIS Lookup Failed,0,4
http://www.natureevent.dk/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5uYXR1cmVldmVudC5kay9ha3Rpdml0ZXRlci5odG1s,defacement,0,1,www.natureevent.dk,dk,Unknown Owner,3,3
broadcasting-history.ca/index3.html?url=http%3A//www.broadcasting-history.ca/stations/tvlinks.html,benign,0,1,broadcasting-history.ca,ca,Unknown Owner,0,1
johndouglasmindhunter.com/forums/viewtopic.php?t=6383,benign,0,1,johndouglasmindhunter.com,com,WHOIS Lookup Failed,1,1
rachelperry.wordpress.com/2010/07/02/zach-and-angie-houston-wedding-photography/,benign,0,1,rachelperry.wordpress.com,com,WHOIS Lookup Failed,3,1
iraqwarheroes.org/wightman.htm,benign,0,1,iraqwarheroes.org,org,WHOIS Lookup Failed,2,1
legacy.com/obituaries/herald/obituary.aspx?n=jeffrey-m-klein&pid=149024269,benign,0,1,legacy.com,com,WHOIS Lookup Failed,1,1
associatedcontent.com/article/2907580/2010_nfl_predictions_buffalo_bills.html,benign,0,1,associatedcontent.com,com,WHOIS Lookup Failed,2,1
company-formations-ireland.com/companies-registration-office.html,benign,0,1,company-formations-ireland.com,com,WHOIS Lookup Failed,1,1
eagletribune.com/obituaries/x1305242071/Matilda-Sirois-81,benign,0,1,eagletribune.com,com,WHOIS Lookup Failed,3,1
funnybumblog.com/just-for-laughs-gags-accidental-shooting-prank/,benign,0,1,funnybumblog.com,com,WHOIS Lookup Failed,0,1
en.wikipedia.org/wiki/Aria_(disambiguation),benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
http://sladkiybuket.net/index.php?page=shop.product_details&category_id=4&flypage=flypage_lite_pdf.tpl&product_id=37&option=com_virtuemart&Itemid=55,defacement,0,1,sladkiybuket.net,net,WHOIS Lookup Failed,2,3
http://www.sklep-splawik.pl/index.php?option=com_content&view=article&id=17:pokaz-maver-2010&catid=7:pokazy-sprztu&Itemid=13,defacement,0,1,www.sklep-splawik.pl,pl,WHOIS Lookup Failed,1,3
urbanspoon.com/r/6/764245/restaurant/Locust-Street-Deli-Cafe-Walnut-Creek,benign,0,1,urbanspoon.com,com,WHOIS Lookup Failed,0,1
facebook.com/people/Randall-Moss/1118160021,benign,0,1,facebook.com,com,WHOIS Lookup Failed,1,1
http://www.latablepaysanne.fr/index.php?option=com_content&view=frontpage&Itemid=12,defacement,0,1,www.latablepaysanne.fr,fr,WHOIS Lookup Failed,2,3
http://www.lescoulissesdetanger.com/galeriesmusees,defacement,0,1,www.lescoulissesdetanger.com,com,WHOIS Lookup Failed,4,3
http://www.akmediaproductions.ca/index.php?option=com_content&view=article&id=53:custom-templates&catid=36:web-development&Itemid=71,defacement,0,1,www.akmediaproductions.ca,ca,Unknown Owner,1,3
kansas.com/2011/10/25/2076791/a-history-of-kemper-arena-in-pictures.html,benign,0,1,kansas.com,com,Unknown Owner,0,1
en.wikipedia.org/wiki/KBWF,benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
manta.com/c/mt7wwmh/jason-rhoades,benign,0,1,manta.com,com,WHOIS Lookup Failed,0,1
amazon.com/Pink-Motel-VHS-Phyllis-Diller/dp/6301930185,benign,0,1,amazon.com,com,WHOIS Lookup Failed,0,1
allensarchiveofearlyoldcountrymusic.blogspot.com/2011/01/fred-van-eps-vess-l-ossman-kings-of.html,benign,0,1,allensarchiveofearlyoldcountrymusic.blogspot.com,com,WHOIS Lookup Failed,3,1
wn.com/lewislavoie,benign,0,1,wn.com,com,World News Pte Ltd,0,1
packersnews.greenbaypressgazette.com/article/20111027/PKR01/111027128/Green-Bay-Packers-quarterback-Aaron-Rodgers-zeroing-in-on-record-breaking-season,benign,0,1,packersnews.greenbaypressgazette.com,com,Unknown Owner,7,1
en.wikipedia.org/wiki/Will_Work_for_Food_(TV_show),benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
kwqc.com/Global/story.asp?S=15903666,benign,0,1,kwqc.com,com,Unknown Owner,0,1
christianacare.org/,benign,0,1,christianacare.org,org,REDACTED FOR PRIVACY,1,1
http://annviviskennel.net/index.php?option=com_content&view=article&id=56&Itemid=79,defacement,0,1,annviviskennel.net,net,WHOIS Lookup Failed,3,3
info-online-account.net,phishing,0,1,info-online-account.net,net,WHOIS Lookup Failed,2,2
jets.nhl.com/club/news.htm?id=569847,benign,0,1,jets.nhl.com,com,WHOIS Lookup Failed,1,1
gamefilmexpress.com/,benign,0,1,gamefilmexpress.com,com,WHOIS Lookup Failed,3,1
wolfslatkin.com/Attorneys/Albert-B-Wolf.shtml,benign,0,1,wolfslatkin.com,com,WHOIS Lookup Failed,0,1
tv.com/shows/bewitched/the-house-that-uncle-arthur-built-25554/,benign,0,1,tv.com,com,WHOIS Lookup Failed,0,1
http://www.mo-priv.ru/index.php?option=com_content&view=article&id=838:2012-02-20-05-31-23&catid=39:2010-03-31-18-10-44&Itemid=62,defacement,0,1,www.mo-priv.ru,ru,"Administracia MO ""Privoljskiy rayon""",0,3
garybruce.bandcamp.com/,benign,0,1,garybruce.bandcamp.com,com,WHOIS Lookup Failed,1,1
facebook.com/people/Chester-Brown/1321855909,benign,0,1,facebook.com,com,WHOIS Lookup Failed,1,1
movies.msn.com/celebrities/celebrity-biography/dean-stockwell/,benign,0,1,movies.msn.com,com,Microsoft Corporation,1,1
http://www.dtcbv.nl/component/virtuemart/index.html?page=shop.browse&category_id=71,defacement,0,1,www.dtcbv.nl,nl,Unknown Owner,0,3
http://www.real-house.nl/home/169-news-scene/964-the-calling-of-defected.html?tmpl=component&print=1&page=,defacement,0,1,www.real-house.nl,nl,Unknown Owner,2,3
ibnlive.in.com/news/ram-sampath-to-compose-for-rock-the-shaadi/190544-8-66.html,benign,0,1,ibnlive.in.com,com,WHOIS Lookup Failed,1,1
washingtonexaminer.com/news/2011/11/safrica-top-politician-faces-bribery-accusations?category=18,benign,0,1,washingtonexaminer.com,com,WHOIS Lookup Failed,2,1
fordfocus2012.org/,benign,0,1,fordfocus2012.org,org,WHOIS Lookup Failed,0,1
microencapsulation.readmyweather.com,malware,0,1,microencapsulation.readmyweather.com,com,WHOIS Lookup Failed,4,4
http://www.ondrejov.cz/programy/uzavrena-skupina,defacement,0,1,www.ondrejov.cz,cz,WHOIS Lookup Failed,1,3
salary-money.com/samuel-eto-salary-euro-625000.php,benign,0,1,salary-money.com,com,Proxy Protection LLC,1,1
classicrockforums.com/forum/f53/rip-jim-clench-10766/,benign,0,1,classicrockforums.com,com,REDACTED FOR PRIVACY,0,1
youtube.com/watch?v=093nXYvngLc,benign,0,1,youtube.com,com,WHOIS Lookup Failed,1,1
en.wikipedia.org/wiki/List_of_hemophilia_organizations,benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
last.fm/music/Arcade+Fire,benign,0,1,last.fm,fm,Last.fm Ltd.,0,1
evri.com/person/charles-l.-frink-0x5ae8da,benign,0,1,evri.com,com,Unknown Owner,1,1
http://engine32truck16.com/component/content/article/87-anacostia-house.html,defacement,0,1,engine32truck16.com,com,WHOIS Lookup Failed,2,3
http://onlineigri.net/all-games/igri-s-koli,defacement,0,1,onlineigri.net,net,DATA REDACTED,2,3
en.wikipedia.org/wiki/St._Vincent_Mercy_Children%27s_Hospital,benign,0,1,en.wikipedia.org,org,WHOIS Lookup Failed,2,1
pennyfather.com/_nameindex.html,benign,0,1,pennyfather.com,com,WHOIS Lookup Failed,2,1
http://www.vilagnomad.com/tables/payday-loans-direct-lenders-only.php,malware,0,1,www.vilagnomad.com,com,WHOIS Lookup Failed,0,4
http://r-tuning.com.ua/index.php?option=com_virtuemart&page=shop.browse&category_id=420&Itemid=1,defacement,0,1,r-tuning.com.ua,com.ua,WHOIS Lookup Failed,0,3
soccer365.com/news/u_s_news/m_l_s/6633/de_rosario_named_mls_mvp,benign,0,1,soccer365.com,com,WHOIS Lookup Failed,1,1
lindaguarino.com/detail.asp?listingid=w32666&agentid=111138&searchtype=ByCorp,benign,0,1,lindaguarino.com,com,WHOIS Lookup Failed,0,1
facebook.com/pages/CFMB/107472729281906,benign,0,1,facebook.com,com,WHOIS Lookup Failed,1,1
jeopardylabs.com/,benign,0,1,jeopardylabs.com,com,Unknown Owner,1,1
wn.com/The_Montreal_Star,benign,0,1,wn.com,com,World News Pte Ltd,0,1
linkedin.com/company/universal-studios,benign,0,1,linkedin.com,com,WHOIS Lookup Failed,1,1
http://mixi.jp/share.pl?u=http://alfalfalfa.com/articles/117917.html&k=e09afc106e473491952cfe324aa83aabe5b07446,benign,0,1,mixi.jp,jp,Unknown Owner,0,1
facebook.com/WilburWatson,benign,0,1,facebook.com,com,WHOIS Lookup Failed,1,1
yougabsports.com/pt/The-Almost-All-Time-San-Diego-Chargers/blog.htm,benign,0,1,yougabsports.com,com,Redacted for privacy,0,1
http://svadebny.com/x.txt,defacement,0,1,svadebny.com,com,WHOIS Lookup Failed,1,3
filecrop.com/GhostGirl-Tonya-Hurley-loca-por-amor-.pdf.html,benign,0,1,filecrop.com,com,Unknown Owner,1,1
channel5.com/shows/the-vanessa-show,benign,0,1,channel5.com,com,Channel 5 Broadcasting Ltd,1,1
http://www.ksra.ca/form/use/verify/form1.html,phishing,0,1,www.ksra.ca,ca,Unknown Owner,0,2
camerchants.com/Canada-City/QC/Quebec/St-Barthelemy,benign,0,1,camerchants.com,com,Domain Privacy Service FBO Registrant.,1,1
videostravelguide.com/Virgin%20Islands/,benign,0,1,videostravelguide.com,com,NameBrightPrivacy.com,3,1
portlandmercury.com/portland/liam-finn-and-the-luyas/Event?oid=3633906,benign,0,1,portlandmercury.com,com,"Index Newspapers, LLC",1,1
uncyclopedia.wikia.com/wiki/New_Zealand,benign,0,1,uncyclopedia.wikia.com,com,Unknown Owner,1,1
en-gb.facebook.com/clementine.bailly,benign,0,1,en-gb.facebook.com,com,WHOIS Lookup Failed,2,1
http://distractify.com/post/related/id/5540d7154a0c4b3c311f252c/skip/10/limit/10/back/0,benign,0,1,distractify.com,com,WHOIS Lookup Failed,0,1
news.am/eng/news/77114.html,benign,0,1,news.am,am,WHOIS Lookup Failed,1,1
buckeyecablesystem.com/lineup/lineup-tol.html,benign,0,1,buckeyecablesystem.com,com,WHOIS Lookup Failed,4,1
omaopioridge.com/,benign,0,1,omaopioridge.com,com,WHOIS Lookup Failed,1,1
http://kakaku.com/kaden/food-processor/ranking_2129/pricedown/div-gpt-ad-k/header_text,benign,0,1,kakaku.com,com,WHOIS Lookup Failed,0,1
forbes.com/sites/kitconews/2011/06/10/plan-nords-extension-of-route-167-key-for-mining-in-northern-quebec-stornoway-ceo/,benign,0,1,forbes.com,com,Unknown Owner,1,1
http://www.daytonaelectronics.co.za/index.php?option=com_content&view=article&id=47&Itemid=54,defacement,0,1,www.daytonaelectronics.co.za,co.za,Unknown Owner,2,3
athletics.scout.com/2/621936.html,benign,0,1,athletics.scout.com,com,Unknown Owner,1,1
portland.daveknows.org/category/sport/timbers/,benign,0,1,portland.daveknows.org,org,Jewella Privacy LLC,1,1
beyondrobson.com/music/2007/02/mixed_bag_book_of_lists_les_georges_leningrad_and_papercuts/,benign,0,1,beyondrobson.com,com,Unknown Owner,1,1
5tothrive.net/cgi-bin/mt/mt-search.cgi?blog_id=1&tag=kaiser&limit=20,benign,0,1,5tothrive.net,net,Unknown Owner,2,1
